Time,NumberObject,TypeObject,Positions
2022-06-30 20:40:18.016169,2,license_plate,"[(1238.0, 794.0, 1408.0, 848.0), (726.0, 677.0, 861.0, 712.0)]"
2022-06-30 20:40:18.684103,2,license_plate,"[(1232.0, 796.0, 1405.0, 852.0), (1795.0, 584.0, 1870.0, 607.0)]"
2022-06-30 20:40:19.341854,2,license_plate,"[(1232.0, 795.0, 1405.0, 852.0), (1795.0, 584.0, 1870.0, 607.0)]"
2022-06-30 20:40:19.998908,3,license_plate,"[(1222.0, 796.0, 1397.0, 851.0), (716.0, 676.0, 852.0, 711.0), (1791.0, 583.0, 1870.0, 607.0)]"
2022-06-30 20:40:20.763920,2,license_plate,"[(1217.0, 797.0, 1392.0, 852.0), (711.0, 676.0, 850.0, 711.0)]"
2022-06-30 20:40:21.422156,1,license_plate,"[(1212.0, 800.0, 1387.0, 854.0)]"
2022-06-30 20:40:22.101866,2,license_plate,"[(1211.0, 800.0, 1386.0, 855.0), (1784.0, 577.0, 1872.0, 607.0)]"
2022-06-30 20:40:22.791019,2,license_plate,"[(1780.0, 576.0, 1873.0, 607.0), (1208.0, 806.0, 1369.0, 858.0)]"
2022-06-30 20:40:23.563766,2,license_plate,"[(1780.0, 576.0, 1873.0, 607.0), (1208.0, 807.0, 1368.0, 858.0)]"
2022-06-30 20:40:24.203373,2,license_plate,"[(1201.0, 806.0, 1368.0, 861.0), (1779.0, 577.0, 1871.0, 606.0)]"
2022-06-30 20:40:24.839199,2,license_plate,"[(1198.0, 807.0, 1364.0, 862.0), (1773.0, 576.0, 1874.0, 607.0)]"
2022-06-30 20:40:25.489403,3,license_plate,"[(1192.0, 808.0, 1363.0, 865.0), (1776.0, 578.0, 1872.0, 607.0), (694.0, 679.0, 832.0, 713.0)]"
2022-06-30 20:40:26.171972,3,license_plate,"[(1182.0, 810.0, 1357.0, 867.0), (1773.0, 578.0, 1875.0, 607.0), (689.0, 679.0, 830.0, 712.0)]"
2022-06-30 20:40:26.828943,3,license_plate,"[(1176.0, 812.0, 1353.0, 869.0), (681.0, 678.0, 822.0, 714.0), (1768.0, 578.0, 1876.0, 608.0)]"
2022-06-30 20:40:27.470740,3,license_plate,"[(1176.0, 813.0, 1352.0, 869.0), (682.0, 678.0, 822.0, 714.0), (1768.0, 578.0, 1875.0, 608.0)]"
2022-06-30 20:40:28.174372,3,license_plate,"[(1174.0, 814.0, 1348.0, 869.0), (1766.0, 577.0, 1878.0, 608.0), (683.0, 678.0, 824.0, 715.0)]"
2022-06-30 20:40:28.913325,3,license_plate,"[(1169.0, 817.0, 1351.0, 872.0), (1763.0, 577.0, 1877.0, 609.0), (678.0, 679.0, 820.0, 714.0)]"
2022-06-30 20:40:29.571564,3,license_plate,"[(1158.0, 817.0, 1338.0, 874.0), (1762.0, 576.0, 1876.0, 609.0), (676.0, 679.0, 817.0, 714.0)]"
2022-06-30 20:40:30.255021,3,license_plate,"[(1150.0, 819.0, 1337.0, 875.0), (1760.0, 577.0, 1879.0, 609.0), (672.0, 679.0, 828.0, 716.0)]"
2022-06-30 20:40:30.945176,3,license_plate,"[(1153.0, 820.0, 1330.0, 880.0), (1758.0, 577.0, 1880.0, 608.0), (667.0, 679.0, 822.0, 716.0)]"
2022-06-30 20:40:31.664796,3,license_plate,"[(1153.0, 821.0, 1330.0, 880.0), (1758.0, 577.0, 1880.0, 608.0), (667.0, 679.0, 821.0, 716.0)]"
2022-06-30 20:40:32.361933,3,license_plate,"[(1143.0, 825.0, 1315.0, 883.0), (1758.0, 578.0, 1881.0, 608.0), (665.0, 681.0, 798.0, 717.0)]"
2022-06-30 20:40:33.075055,3,license_plate,"[(1140.0, 827.0, 1311.0, 882.0), (1763.0, 579.0, 1884.0, 608.0), (665.0, 683.0, 798.0, 717.0)]"
2022-06-30 20:40:33.765163,2,license_plate,"[(1137.0, 827.0, 1310.0, 884.0), (1765.0, 579.0, 1885.0, 609.0)]"
2022-06-30 20:40:34.461120,2,license_plate,"[(1124.0, 828.0, 1303.0, 885.0), (1767.0, 578.0, 1885.0, 609.0)]"
2022-06-30 20:40:35.216612,3,license_plate,"[(1118.0, 830.0, 1298.0, 887.0), (1772.0, 578.0, 1887.0, 609.0), (640.0, 681.0, 804.0, 719.0)]"
2022-06-30 20:40:35.971651,3,license_plate,"[(1118.0, 830.0, 1298.0, 887.0), (1772.0, 578.0, 1887.0, 609.0), (640.0, 681.0, 804.0, 719.0)]"
2022-06-30 20:40:36.856296,3,license_plate,"[(1106.0, 832.0, 1291.0, 891.0), (1779.0, 578.0, 1886.0, 608.0), (637.0, 683.0, 790.0, 718.0)]"
2022-06-30 20:40:37.655786,3,license_plate,"[(1097.0, 836.0, 1286.0, 895.0), (1781.0, 579.0, 1891.0, 609.0), (634.0, 682.0, 791.0, 723.0)]"
2022-06-30 20:40:38.475775,3,license_plate,"[(1782.0, 579.0, 1890.0, 609.0), (1093.0, 839.0, 1279.0, 897.0), (638.0, 685.0, 780.0, 734.0)]"
2022-06-30 20:40:39.452692,3,license_plate,"[(1782.0, 579.0, 1889.0, 609.0), (1086.0, 845.0, 1266.0, 903.0), (636.0, 686.0, 778.0, 734.0)]"
2022-06-30 20:40:40.357337,2,license_plate,"[(1782.0, 579.0, 1888.0, 610.0), (1083.0, 844.0, 1265.0, 905.0)]"
2022-06-30 20:40:41.196613,2,license_plate,"[(1783.0, 579.0, 1888.0, 610.0), (1084.0, 844.0, 1265.0, 905.0)]"
2022-06-30 20:40:42.079648,2,license_plate,"[(1076.0, 847.0, 1261.0, 904.0), (1782.0, 578.0, 1889.0, 610.0)]"
2022-06-30 20:40:42.976928,3,license_plate,"[(1068.0, 847.0, 1253.0, 907.0), (1781.0, 578.0, 1893.0, 610.0), (619.0, 685.0, 759.0, 741.0)]"
2022-06-30 20:40:43.894063,3,license_plate,"[(1062.0, 848.0, 1243.0, 909.0), (1779.0, 578.0, 1895.0, 610.0), (612.0, 685.0, 753.0, 741.0)]"
2022-06-30 20:40:44.800211,3,license_plate,"[(1778.0, 578.0, 1895.0, 610.0), (1058.0, 851.0, 1244.0, 910.0), (609.0, 686.0, 743.0, 739.0)]"
2022-06-30 20:40:45.615201,3,license_plate,"[(1781.0, 578.0, 1894.0, 610.0), (1040.0, 852.0, 1234.0, 914.0), (603.0, 688.0, 735.0, 737.0)]"
2022-06-30 20:40:46.441990,3,license_plate,"[(1781.0, 578.0, 1895.0, 610.0), (1040.0, 852.0, 1234.0, 914.0), (603.0, 688.0, 735.0, 737.0)]"
2022-06-30 20:40:47.240586,3,license_plate,"[(1029.0, 855.0, 1227.0, 916.0), (1781.0, 578.0, 1895.0, 610.0), (600.0, 692.0, 718.0, 734.0)]"
2022-06-30 20:40:48.010939,3,license_plate,"[(1025.0, 857.0, 1224.0, 918.0), (1780.0, 578.0, 1894.0, 610.0), (595.0, 688.0, 718.0, 737.0)]"
2022-06-30 20:40:48.747495,3,license_plate,"[(1781.0, 578.0, 1894.0, 609.0), (1013.0, 859.0, 1218.0, 919.0), (587.0, 685.0, 712.0, 743.0)]"
2022-06-30 20:40:49.538892,3,license_plate,"[(1782.0, 577.0, 1892.0, 610.0), (1003.0, 860.0, 1205.0, 922.0), (580.0, 687.0, 701.0, 740.0)]"
2022-06-30 20:40:50.330196,3,license_plate,"[(1001.0, 865.0, 1195.0, 926.0), (1780.0, 577.0, 1898.0, 609.0), (575.0, 691.0, 689.0, 739.0)]"
2022-06-30 20:40:51.104034,3,license_plate,"[(1001.0, 865.0, 1195.0, 926.0), (1780.0, 577.0, 1896.0, 609.0), (575.0, 691.0, 689.0, 739.0)]"
2022-06-30 20:40:51.806201,3,license_plate,"[(995.0, 864.0, 1184.0, 929.0), (1779.0, 575.0, 1890.0, 608.0), (570.0, 687.0, 676.0, 741.0)]"
2022-06-30 20:40:52.571155,3,license_plate,"[(984.0, 866.0, 1178.0, 929.0), (1774.0, 574.0, 1897.0, 607.0), (567.0, 688.0, 667.0, 737.0)]"
2022-06-30 20:40:53.590798,3,license_plate,"[(1773.0, 574.0, 1896.0, 606.0), (976.0, 868.0, 1178.0, 929.0), (557.0, 687.0, 655.0, 737.0)]"
2022-06-30 20:40:54.506864,3,license_plate,"[(1772.0, 573.0, 1893.0, 605.0), (970.0, 871.0, 1174.0, 930.0), (553.0, 687.0, 648.0, 736.0)]"
2022-06-30 20:40:55.344450,3,license_plate,"[(1774.0, 571.0, 1891.0, 605.0), (955.0, 872.0, 1160.0, 934.0), (545.0, 687.0, 641.0, 737.0)]"
2022-06-30 20:40:56.086465,3,license_plate,"[(1773.0, 571.0, 1891.0, 604.0), (955.0, 872.0, 1160.0, 934.0), (545.0, 687.0, 641.0, 737.0)]"
2022-06-30 20:40:56.851650,3,license_plate,"[(939.0, 874.0, 1148.0, 936.0), (1766.0, 567.0, 1892.0, 604.0), (540.0, 687.0, 624.0, 735.0)]"
2022-06-30 20:40:57.653488,3,license_plate,"[(921.0, 874.0, 1139.0, 938.0), (1763.0, 568.0, 1893.0, 603.0), (531.0, 685.0, 611.0, 737.0)]"
2022-06-30 20:40:58.453383,2,license_plate,"[(1763.0, 570.0, 1893.0, 604.0), (915.0, 879.0, 1135.0, 941.0)]"
2022-06-30 20:40:59.287152,2,license_plate,"[(1765.0, 569.0, 1893.0, 604.0), (912.0, 885.0, 1113.0, 947.0)]"
2022-06-30 20:41:00.008947,3,license_plate,"[(1760.0, 568.0, 1890.0, 603.0), (902.0, 886.0, 1106.0, 949.0), (512.0, 687.0, 576.0, 739.0)]"
2022-06-30 20:41:00.764940,3,license_plate,"[(1760.0, 568.0, 1890.0, 603.0), (902.0, 886.0, 1106.0, 949.0), (512.0, 687.0, 576.0, 739.0)]"
2022-06-30 20:41:01.487356,3,license_plate,"[(1762.0, 567.0, 1884.0, 604.0), (898.0, 886.0, 1110.0, 952.0), (507.0, 689.0, 564.0, 737.0)]"
2022-06-30 20:41:02.290207,3,license_plate,"[(1758.0, 566.0, 1887.0, 603.0), (885.0, 889.0, 1094.0, 953.0), (502.0, 680.0, 547.0, 721.0)]"
2022-06-30 20:41:02.980314,2,license_plate,"[(863.0, 891.0, 1081.0, 956.0), (1762.0, 568.0, 1892.0, 602.0)]"
2022-06-30 20:41:03.668514,2,license_plate,"[(1755.0, 566.0, 1886.0, 602.0), (851.0, 894.0, 1080.0, 959.0)]"
2022-06-30 20:41:04.362220,2,license_plate,"[(841.0, 895.0, 1062.0, 964.0), (1758.0, 567.0, 1883.0, 602.0)]"
2022-06-30 20:41:05.053882,2,license_plate,"[(841.0, 895.0, 1062.0, 964.0), (1758.0, 566.0, 1883.0, 602.0)]"
2022-06-30 20:41:05.789915,2,license_plate,"[(825.0, 900.0, 1057.0, 966.0), (1755.0, 566.0, 1878.0, 602.0)]"
2022-06-30 20:41:06.495167,2,license_plate,"[(818.0, 904.0, 1049.0, 969.0), (1754.0, 566.0, 1877.0, 601.0)]"
2022-06-30 20:41:07.298529,2,license_plate,"[(814.0, 904.0, 1040.0, 971.0), (1754.0, 566.0, 1878.0, 601.0)]"
2022-06-30 20:41:08.275996,2,license_plate,"[(793.0, 905.0, 1026.0, 974.0), (1745.0, 566.0, 1884.0, 600.0)]"
2022-06-30 20:41:09.131568,2,license_plate,"[(785.0, 911.0, 1010.0, 976.0), (1751.0, 563.0, 1875.0, 595.0)]"
2022-06-30 20:41:10.007116,2,license_plate,"[(787.0, 909.0, 1007.0, 977.0), (1751.0, 563.0, 1875.0, 595.0)]"
2022-06-30 20:41:10.788540,2,license_plate,"[(768.0, 911.0, 996.0, 977.0), (1754.0, 563.0, 1875.0, 595.0)]"
2022-06-30 20:41:11.602922,2,license_plate,"[(747.0, 915.0, 990.0, 982.0), (1756.0, 563.0, 1869.0, 594.0)]"
2022-06-30 20:41:12.404778,2,license_plate,"[(734.0, 918.0, 981.0, 985.0), (1756.0, 562.0, 1869.0, 594.0)]"
2022-06-30 20:41:13.224462,2,license_plate,"[(725.0, 923.0, 954.0, 992.0), (1738.0, 560.0, 1867.0, 597.0)]"
2022-06-30 20:41:14.004674,2,license_plate,"[(716.0, 924.0, 945.0, 994.0), (1748.0, 561.0, 1861.0, 597.0)]"
2022-06-30 20:41:14.716223,2,license_plate,"[(716.0, 924.0, 945.0, 994.0), (1748.0, 562.0, 1861.0, 597.0)]"
2022-06-30 20:41:15.446330,2,license_plate,"[(709.0, 928.0, 933.0, 998.0), (1744.0, 564.0, 1864.0, 601.0)]"
2022-06-30 20:41:16.221304,2,license_plate,"[(677.0, 930.0, 920.0, 1002.0), (1739.0, 564.0, 1866.0, 602.0)]"
2022-06-30 20:41:17.013809,2,license_plate,"[(664.0, 936.0, 915.0, 1008.0), (1728.0, 563.0, 1859.0, 602.0)]"
2022-06-30 20:41:17.764320,2,license_plate,"[(1729.0, 563.0, 1858.0, 603.0), (648.0, 939.0, 900.0, 1013.0)]"
2022-06-30 20:41:18.510732,2,license_plate,"[(1731.0, 564.0, 1855.0, 606.0), (639.0, 944.0, 871.0, 1019.0)]"
2022-06-30 20:41:19.321084,2,license_plate,"[(1731.0, 564.0, 1856.0, 606.0), (639.0, 944.0, 870.0, 1019.0)]"
2022-06-30 20:41:20.053276,2,license_plate,"[(1728.0, 565.0, 1853.0, 606.0), (624.0, 951.0, 864.0, 1021.0)]"
2022-06-30 20:41:20.721491,2,license_plate,"[(1725.0, 565.0, 1851.0, 606.0), (596.0, 951.0, 865.0, 1027.0)]"
2022-06-30 20:41:21.397731,2,license_plate,"[(1720.0, 565.0, 1847.0, 607.0), (584.0, 958.0, 853.0, 1028.0)]"
2022-06-30 20:41:22.188374,2,license_plate,"[(1720.0, 567.0, 1844.0, 608.0), (572.0, 963.0, 835.0, 1036.0)]"
2022-06-30 20:41:23.068103,2,license_plate,"[(1717.0, 565.0, 1844.0, 609.0), (560.0, 967.0, 804.0, 1041.0)]"
2022-06-30 20:41:23.913425,2,license_plate,"[(1717.0, 565.0, 1844.0, 609.0), (559.0, 968.0, 805.0, 1041.0)]"
2022-06-30 20:41:24.776173,2,license_plate,"[(1716.0, 567.0, 1846.0, 609.0), (529.0, 974.0, 789.0, 1045.0)]"
2022-06-30 20:41:25.598509,2,license_plate,"[(1711.0, 570.0, 1843.0, 609.0), (519.0, 979.0, 773.0, 1049.0)]"
2022-06-30 20:41:26.356942,2,license_plate,"[(500.0, 984.0, 759.0, 1057.0), (1714.0, 572.0, 1839.0, 609.0)]"
2022-06-30 20:41:27.223265,2,license_plate,"[(1712.0, 574.0, 1840.0, 609.0), (491.0, 988.0, 749.0, 1060.0)]"
